Name,Description,Unit,DataType,Attributes
kube_pod_tolerations,Information about the pod tolerations,,Gauge,Str(kube-system);Str(Exists);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(NoExecute);Str(node.kubernetes.io/not-ready);Str(kube-system);Str(Exists);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(NoExecute);Str(node.kubernetes.io/unreachable);Str(kube-system);Str(Exists);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(NoSchedule);Str(node.kubernetes.io/disk-pressure);Str(kube-system);Str(Exists);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(NoSchedule);Str(node.kubernetes.io/memory-pressure);Str(kube-system);Str(Exists);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(NoSchedule);Str(node.kubernetes.io/pid-pressure);Str(kube-system);Str(Exists);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(NoSchedule);Str(node.kubernetes.io/unschedulable);Str(kube-system);Str(Exists);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(NoSchedule);Str(node.kubernetes.io/network-unavailable);Str(kube-system);Str(Exists);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(CriticalAddonsOnly);Str(kube-system);Str(Exists);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(NoSchedule);Str(node-role.kubernetes.io/control-plane);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(NoExecute);Str(node.kubernetes.io/not-ready);Str(kube-system);Str(Exists);Str(coredns-787d4945fb-tgtc6);Str(300);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(NoExecute);Str(node.kubernetes.io/unreachable);Str(kube-system);Str(Exists);Str(coredns-787d4945fb-tgtc6);Str(300);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(NoExecute);Str(kube-system);Str(Exists);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(NoExecute);Str(kube-system);Str(Exists);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(Exists);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(NoExecute);Str(node.kubernetes.io/not-ready);Str(kube-system);Str(Exists);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(NoExecute);Str(node.kubernetes.io/unreachable);Str(kube-system);Str(Exists);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(NoSchedule);Str(node.kubernetes.io/disk-pressure);Str(kube-system);Str(Exists);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(NoSchedule);Str(node.kubernetes.io/memory-pressure);Str(kube-system);Str(Exists);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(NoSchedule);Str(node.kubernetes.io/pid-pressure);Str(kube-system);Str(Exists);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(NoSchedule);Str(node.kubernetes.io/unschedulable);Str(kube-system);Str(Exists);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(NoSchedule);Str(node.kubernetes.io/network-unavailable);Str(kube-system);Str(Exists);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(CriticalAddonsOnly);Str(kube-system);Str(Exists);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(NoSchedule);Str(node-role.kubernetes.io/control-plane);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(NoExecute);Str(node.kubernetes.io/not-ready);Str(kube-system);Str(Exists);Str(coredns-787d4945fb-4qqk8);Str(300);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(NoExecute);Str(node.kubernetes.io/unreachable);Str(kube-system);Str(Exists);Str(coredns-787d4945fb-4qqk8);Str(300);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(NoExecute);Str(kube-system);Str(Exists);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(NoExecute);Str(kube-system);Str(Exists);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(NoSchedule);Str(node-role.kubernetes.io/control-plane);Str(local-path-storage);Str(Equal);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(NoSchedule);Str(node-role.kubernetes.io/master);Str(local-path-storage);Str(Equal);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(NoExecute);Str(node.kubernetes.io/not-ready);Str(local-path-storage);Str(Exists);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(300);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(NoExecute);Str(node.kubernetes.io/unreachable);Str(local-path-storage);Str(Exists);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(300);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(NoExecute);Str(node.kubernetes.io/not-ready);Str(kube-system);Str(Exists);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(300);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(NoExecute);Str(node.kubernetes.io/unreachable);Str(kube-system);Str(Exists);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(300);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(NoSchedule);Str(kube-system);Str(Exists);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(NoExecute);Str(node.kubernetes.io/not-ready);Str(kube-system);Str(Exists);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(NoExecute);Str(node.kubernetes.io/unreachable);Str(kube-system);Str(Exists);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(NoSchedule);Str(node.kubernetes.io/disk-pressure);Str(kube-system);Str(Exists);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(NoSchedule);Str(node.kubernetes.io/memory-pressure);Str(kube-system);Str(Exists);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(NoSchedule);Str(node.kubernetes.io/pid-pressure);Str(kube-system);Str(Exists);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(NoSchedule);Str(node.kubernetes.io/unschedulable);Str(kube-system);Str(Exists);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(NoSchedule);Str(node.kubernetes.io/network-unavailable);Str(kube-system);Str(Exists);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(NoExecute);Str(node.kubernetes.io/not-ready);Str(collector);Str(Exists);Str(collector);Str(300);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(NoExecute);Str(node.kubernetes.io/unreachable);Str(collector);Str(Exists);Str(collector);Str(300);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db)
kube_daemonset_labels,[STABLE] Kubernetes labels converted to Prometheus labels.,,Gauge,Str(kube-proxy);Str(kube-system);Str(kindnet);Str(kube-system);Str(prometheus-node-exporter);Str(kube-system)
kube_pod_container_status_terminated,[STABLE] Describes whether the container is currently in terminated state.,,Gauge,Str(kube-state-metrics);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(node-exporter);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(collector);Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(etcd);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(local-path-provisioner);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(kube-scheduler);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-controller-manager);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-proxy);Str(kube-system);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(coredns);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-apiserver);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kindnet-cni);Str(kube-system);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(coredns);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b)
kube_replicaset_status_observed_generation,[STABLE] The generation observed by the ReplicaSet controller.,,Gauge,Str(kube-system);Str(kube-state-metrics-6c786fdbb7);Str(kube-system);Str(coredns-787d4945fb);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd)
kube_storageclass_info,[STABLE] Information about storageclass.,,Gauge,Str(rancher.io/local-path);Str(Delete);Str(standard);Str(WaitForFirstConsumer)
kube_node_labels,[STABLE] Kubernetes labels converted to Prometheus labels.,,Gauge,Str(kubernetes-control-plane)
kube_secret_metadata_resource_version,Resource version representing a specific version of secret.,,Gauge,Str(kube-system);Str(sh.helm.release.v1.kube-state-metrics.v1);Str(kube-system);Str(sh.helm.release.v1.prometheus-node-exporter.v1);Str(collector);Str(ls);Str(kube-system);Str(bootstrap-token-abcdef)
kube_service_annotations,Kubernetes annotations converted to Prometheus labels.,,Gauge,Str(kube-system);Str(prometheus-node-exporter);Str(d147a4a5-fccd-484c-a1ac-e301773e78e2);Str(default);Str(kubernetes);Str(cbffb4fa-c0d3-45f8-a1c7-0e21ec475777);Str(kube-system);Str(kube-dns);Str(b75a175d-91f9-4844-9e96-1f9226047a4b);Str(kube-system);Str(kube-state-metrics);Str(e0344576-84e9-43a3-aca6-0869028477ee)
kube_daemonset_status_number_misscheduled,[STABLE] The number of nodes running a daemon pod but are not supposed to.,,Gauge,Str(kube-proxy);Str(kube-system);Str(kindnet);Str(kube-system);Str(prometheus-node-exporter);Str(kube-system)
kube_daemonset_annotations,Kubernetes annotations converted to Prometheus labels.,,Gauge,Str(kube-proxy);Str(kube-system);Str(kindnet);Str(kube-system);Str(prometheus-node-exporter);Str(kube-system)
kube_replicaset_status_replicas,[STABLE] The number of replicas per ReplicaSet.,,Gauge,Str(kube-system);Str(kube-state-metrics-6c786fdbb7);Str(kube-system);Str(coredns-787d4945fb);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd)
kube_configmap_labels,[STABLE] Kubernetes labels converted to Prometheus labels.,,Gauge,Str(local-path-config);Str(local-path-storage);Str(extension-apiserver-authentication);Str(kube-system);Str(kubelet-config);Str(kube-system);Str(collector-config);Str(collector);Str(kube-root-ca.crt);Str(kube-system);Str(kube-root-ca.crt);Str(local-path-storage);Str(kube-root-ca.crt);Str(collector);Str(kube-proxy);Str(kube-system);Str(kubeadm-config);Str(kube-system);Str(kube-root-ca.crt);Str(default);Str(coredns);Str(kube-system);Str(kube-root-ca.crt);Str(kube-public);Str(cluster-info);Str(kube-public);Str(kube-root-ca.crt);Str(kube-node-lease)
kube_deployment_annotations,Kubernetes annotations converted to Prometheus labels.,,Gauge,Str(kube-state-metrics);Str(kube-system);Str(coredns);Str(kube-system);Str(local-path-provisioner);Str(local-path-storage)
kube_node_role,The role of a cluster node.,,Gauge,Str(kubernetes-control-plane);Str(control-plane)
kube_daemonset_status_number_ready,[STABLE] The number of nodes that should be running the daemon pod and have one or more of the daemon pod running and ready.,,Gauge,Str(kube-proxy);Str(kube-system);Str(kindnet);Str(kube-system);Str(prometheus-node-exporter);Str(kube-system)
kube_secret_info,[STABLE] Information about secret.,,Gauge,Str(collector);Str(ls);Str(kube-system);Str(bootstrap-token-abcdef);Str(kube-system);Str(sh.helm.release.v1.kube-state-metrics.v1);Str(kube-system);Str(sh.helm.release.v1.prometheus-node-exporter.v1)
kube_configmap_annotations,Kubernetes annotations converted to Prometheus labels.,,Gauge,Str(collector-config);Str(collector);Str(kube-root-ca.crt);Str(kube-system);Str(kube-root-ca.crt);Str(local-path-storage);Str(kube-root-ca.crt);Str(collector);Str(kube-proxy);Str(kube-system);Str(kubeadm-config);Str(kube-system);Str(kube-root-ca.crt);Str(default);Str(coredns);Str(kube-system);Str(kube-root-ca.crt);Str(kube-public);Str(cluster-info);Str(kube-public);Str(kube-root-ca.crt);Str(kube-node-lease);Str(local-path-config);Str(local-path-storage);Str(extension-apiserver-authentication);Str(kube-system);Str(kubelet-config);Str(kube-system)
kube_pod_created,[STABLE] Unix creation timestamp,,Gauge,Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kube-system);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527)
kube_pod_ips,Pod IP addresses,,Gauge,Str(10.244.0.11);Str(4);Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(172.24.0.2);Str(4);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(10.244.0.3);Str(4);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(10.244.0.4);Str(4);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(172.24.0.2);Str(4);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(172.24.0.2);Str(4);Str(kube-system);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(10.244.0.5);Str(4);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(172.24.0.2);Str(4);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(172.24.0.2);Str(4);Str(kube-system);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(10.244.0.2);Str(4);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(172.24.0.2);Str(4);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(172.24.0.2);Str(4);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c)
kube_service_info,[STABLE] Information about service.,,Gauge,Str(10.96.107.110);Str(kube-system);Str(prometheus-node-exporter);Str(d147a4a5-fccd-484c-a1ac-e301773e78e2);Str(10.96.0.1);Str(default);Str(kubernetes);Str(cbffb4fa-c0d3-45f8-a1c7-0e21ec475777);Str(10.96.0.10);Str(kube-system);Str(kube-dns);Str(b75a175d-91f9-4844-9e96-1f9226047a4b);Str(10.96.67.88);Str(kube-system);Str(kube-state-metrics);Str(e0344576-84e9-43a3-aca6-0869028477ee)
kube_deployment_spec_paused,[STABLE] Whether the deployment is paused and will not be processed by the deployment controller.,,Gauge,Str(coredns);Str(kube-system);Str(local-path-provisioner);Str(local-path-storage);Str(kube-state-metrics);Str(kube-system)
kube_node_status_capacity,[STABLE] The capacity for different resources of a node.,,Gauge,Str(kubernetes-control-plane);Str(ephemeral_storage);Str(byte);Str(kubernetes-control-plane);Str(hugepages_2Mi);Str(byte);Str(kubernetes-control-plane);Str(memory);Str(byte);Str(kubernetes-control-plane);Str(pods);Str(integer);Str(kubernetes-control-plane);Str(cpu);Str(core)
kube_pod_container_info,[STABLE] Information about a container in a pod.,,Gauge,Str(etcd);container_id: Str(containerd://afd64370fb891a8e94ba0017c221186e2afdda1efede738d1ff10ba02316c904);image: Str(registry.k8s.io/etcd:3.5.6-0);image_id: Str(sha256:fce326961ae2d51a5f726883fd59d2a8c2ccc3e45d3bb859882db58e422e59e7);image_spec: Str(registry.k8s.io/etcd:3.5.6-0);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(local-path-provisioner);container_id: Str(containerd://23222b16ff054f25f4c67c74704c092619e5dec0157570904db855472908cdd8);image: Str(sha256:c408b2276bb76627a6f633bf0d26052c208ebd51681c6c89866cc9647471c0bc);image_id: Str(docker.io/kindest/local-path-provisioner:v0.0.23-kind.0@sha256:f2d0a02831ff3a03cf51343226670d5060623b43a4cfc4808bd0875b2c4b9501);image_spec: Str(docker.io/kindest/local-path-provisioner:v0.0.23-kind.0@sha256:f2d0a02831ff3a03cf51343226670d5060623b43a4cfc4808bd0875b2c4b9501);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(kube-state-metrics);container_id: Str(containerd://562ff2f41942e7767af0fc7a764277f441b326fd8874ed0f77f79ad8112102a5);image: Str(registry.k8s.io/kube-state-metrics/kube-state-metrics:v2.8.2);image_id: Str(registry.k8s.io/kube-state-metrics/kube-state-metrics@sha256:ec5732e28f151de3847df60f48c5a570aacdb692ff1ce949d97105ae5e5a6722);image_spec: Str(registry.k8s.io/kube-state-metrics/kube-state-metrics:v2.8.2);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(node-exporter);container_id: Str(containerd://4be1d757d4bbc7ac3ecacf15911aaaa601a5d1ab2f5746e5eb5dfe5f17834cf1);image: Str(quay.io/prometheus/node-exporter:v1.5.0);image_id: Str(quay.io/prometheus/node-exporter@sha256:39c642b2b337e38c18e80266fb14383754178202f40103646337722a594d984c);image_spec: Str(quay.io/prometheus/node-exporter:v1.5.0);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(collector);container_id: Str(containerd://2d6660e8427e6927d74dcfdc3f3cfd31d1496bb1449eaee91b09ed42413bcd5a);image: Str(docker.io/otel/opentelemetry-collector-contrib:0.77.0);image_id: Str(docker.io/otel/opentelemetry-collector-contrib@sha256:f5a3b38e9486c6db42d2ec2111427ff3c0452f8d26f336949c0d448ea1a762bb);image_spec: Str(otel/opentelemetry-collector-contrib:0.77.0);Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(kindnet-cni);container_id: Str(containerd://7dc0b8720bfb3f49518a64c728379d56e484c2529f089e4690ab35cd4cb83940);image: Str(sha256:a329ae3c2c52fe00e9c4eaf48b081cd184ee4bf9aea059e497f4965f0a8deedb);image_id: Str(docker.io/kindest/kindnetd:v20230330-48f316cd@sha256:c19d6362a6a928139820761475a38c24c0cf84d507b9ddf414a078cf627497af);image_spec: Str(docker.io/kindest/kindnetd:v20230330-48f316cd@sha256:c19d6362a6a928139820761475a38c24c0cf84d507b9ddf414a078cf627497af);Str(kube-system);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(coredns);container_id: Str(containerd://196e0d5c5e96ff824fa1b38339297cdc8f2ed8ad3f18a402032c43208d5c4a90);image: Str(registry.k8s.io/coredns/coredns:v1.9.3);image_id: Str(sha256:5185b96f0becf59032b8e3646e99f84d9655dff3ac9e2605e0dc77f9c441ae4a);image_spec: Str(registry.k8s.io/coredns/coredns:v1.9.3);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-scheduler);container_id: Str(containerd://4884ed790ad47546737ea9f1870ae79a0c27641216cfd6563c8196ef2df66f7d);image: Str(registry.k8s.io/kube-scheduler:v1.26.3);image_id: Str(docker.io/library/import-2023-03-30@sha256:3dd2337f70af979c7362b5e52bbdfcb3a5fd39c78d94d02145150cd2db86ba39);image_spec: Str(registry.k8s.io/kube-scheduler:v1.26.3);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-controller-manager);container_id: Str(containerd://11f826d349ed7d4aa849ba358fa9ae7d84a0a584cf62a08b4cc3e49d4b275ace);image: Str(registry.k8s.io/kube-controller-manager:v1.26.3);image_id: Str(docker.io/library/import-2023-03-30@sha256:8dbb345de79d1c44f59a7895da702a5f71997ae72aea056609445c397b0c10dc);image_spec: Str(registry.k8s.io/kube-controller-manager:v1.26.3);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-proxy);container_id: Str(containerd://15de2ed162452f9b6e1e1405610ed7ebe3cf7ec99634043b532eae3a85e554bc);image: Str(registry.k8s.io/kube-proxy:v1.26.3);image_id: Str(docker.io/library/import-2023-03-30@sha256:44db4d50a5f9c8efbac0d37ea974d1c0419a5928f90748d3d491a041a00c20b5);image_spec: Str(registry.k8s.io/kube-proxy:v1.26.3);Str(kube-system);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(coredns);container_id: Str(containerd://73ab1a1d80ffd3d141577e6608cf2a2e3d0ccabe6e9e5f5faeaa4b4bd2a2320a);image: Str(registry.k8s.io/coredns/coredns:v1.9.3);image_id: Str(sha256:5185b96f0becf59032b8e3646e99f84d9655dff3ac9e2605e0dc77f9c441ae4a);image_spec: Str(registry.k8s.io/coredns/coredns:v1.9.3);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-apiserver);container_id: Str(containerd://8b32007a1436e961c182e211025e08ecefb1d5b4766b23d5e5a09499c177dd16);image: Str(registry.k8s.io/kube-apiserver:v1.26.3);image_id: Str(docker.io/library/import-2023-03-30@sha256:ba097b515c8c40689733c0f19de377e9bf8995964b7d7150c2045f3dfd166657);image_spec: Str(registry.k8s.io/kube-apiserver:v1.26.3);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27)
kube_pod_restart_policy,[STABLE] Describes the restart policy in use by this pod.,,Gauge,Str(kube-system);Str(etcd-kubernetes-control-plane);Str(Always);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(Always);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(Always);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(Always);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(collector);Str(collector);Str(Always);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(Always);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kube-system);Str(kindnet-j98ck);Str(Always);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(Always);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(Always);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(Always);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(kube-proxy-qclqh);Str(Always);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(Always);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860)
kube_storageclass_labels,[STABLE] Kubernetes labels converted to Prometheus labels.,,Gauge,Str(standard)
kube_configmap_info,[STABLE] Information about configmap.,,Gauge,Str(kube-root-ca.crt);Str(local-path-storage);Str(kube-root-ca.crt);Str(collector);Str(kube-proxy);Str(kube-system);Str(collector-config);Str(collector);Str(kube-root-ca.crt);Str(kube-system);Str(coredns);Str(kube-system);Str(kubeadm-config);Str(kube-system);Str(kube-root-ca.crt);Str(default);Str(kube-root-ca.crt);Str(kube-node-lease);Str(kube-root-ca.crt);Str(kube-public);Str(cluster-info);Str(kube-public);Str(kubelet-config);Str(kube-system);Str(local-path-config);Str(local-path-storage);Str(extension-apiserver-authentication);Str(kube-system)
kube_deployment_created,[STABLE] Unix creation timestamp,,Gauge,Str(kube-state-metrics);Str(kube-system);Str(coredns);Str(kube-system);Str(local-path-provisioner);Str(local-path-storage)
